RIDE_ID,driver_id,created_date_local,driver_rating,distance_travelled,total_fare,hour_of_day,day_of_week,hour_block,year,month
1095774,931,2017-03-04 03:20:23-06:00,5.0,10117.0,25.17,3,Saturday,0-3,2017,3
1095788,3402,2017-03-04 03:23:41-06:00,4.0,9492.0,12.54,3,Saturday,0-3,2017,3
1095789,3775,2017-03-04 03:24:41-06:00,5.0,4561.0,7.9,3,Saturday,0-3,2017,3
1095799,4137,2017-03-04 03:22:49-06:00,3.0,6943.0,10.34,3,Saturday,0-3,2017,3
1095810,558,2017-03-04 03:23:54-06:00,5.0,11155.0,13.74,3,Saturday,0-3,2017,3
1095814,3818,2017-03-04 03:26:00-06:00,5.0,4408.0,8.01,3,Saturday,0-3,2017,3
1095822,3906,2017-03-04 03:33:08-06:00,5.0,11532.0,14.38,3,Saturday,0-3,2017,3
1095823,3302,2017-03-04 03:28:51-06:00,5.0,3705.0,8.16,3,Saturday,0-3,2017,3
1095826,3775,2017-03-04 03:34:00-06:00,5.0,8377.0,12.71,3,Saturday,0-3,2017,3
1095845,1078,2017-03-04 03:38:24-06:00,5.0,22381.0,21.7,3,Saturday,0-3,2017,3
1095856,931,2017-03-04 03:44:37-06:00,5.0,6677.0,9.79,3,Saturday,0-3,2017,3
1095864,3302,2017-03-04 03:48:12-06:00,4.0,3860.0,8.2,3,Saturday,0-3,2017,3
1095870,3402,2017-03-04 03:44:19-06:00,5.0,11185.0,13.21,3,Saturday,0-3,2017,3
1095880,558,2017-03-04 03:49:38-06:00,5.0,6934.0,9.95,3,Saturday,0-3,2017,3
1095892,3775,2017-03-04 03:53:43-06:00,5.0,4262.0,7.68,3,Saturday,0-3,2017,3
1095915,931,2017-03-04 04:02:55-06:00,5.0,7612.0,10.24,4,Saturday,4-7,2017,3
1095929,2456,2017-03-04 04:14:49-06:00,5.0,5424.0,10.42,4,Saturday,4-7,2017,3
1095932,3402,2017-03-04 04:18:43-06:00,3.0,7711.0,10.07,4,Saturday,4-7,2017,3
1095934,3775,2017-03-04 04:17:17-06:00,5.0,21874.0,22.34,4,Saturday,4-7,2017,3
1095949,931,2017-03-04 04:29:34-06:00,5.0,5636.0,8.97,4,Saturday,4-7,2017,3
1095970,931,2017-03-04 04:44:01-06:00,5.0,5572.0,9.39,4,Saturday,4-7,2017,3
1095986,2456,2017-03-04 04:49:32-06:00,5.0,5081.0,8.45,4,Saturday,4-7,2017,3
1095990,3402,2017-03-04 04:52:51-06:00,3.0,7796.0,12.16,4,Saturday,4-7,2017,3
1096000,931,2017-03-04 05:04:11-06:00,5.0,18071.0,18.62,5,Saturday,4-7,2017,3
1096009,2456,2017-03-04 05:04:01-06:00,5.0,2982.0,6.73,5,Saturday,4-7,2017,3
1096025,2456,2017-03-04 05:17:23-06:00,,24607.0,23.65,5,Saturday,4-7,2017,3
1096038,3402,2017-03-04 05:25:14-06:00,,18493.0,19.5,5,Saturday,4-7,2017,3
1096041,1078,2017-03-04 05:21:42-06:00,,37715.0,33.13,5,Saturday,4-7,2017,3
1096063,931,2017-03-04 05:31:11-06:00,5.0,16910.0,17.4,5,Saturday,4-7,2017,3
1096094,2456,2017-03-04 05:59:38-06:00,,25871.0,24.48,5,Saturday,4-7,2017,3
1096110,3402,2017-03-04 06:13:09-06:00,5.0,5950.0,9.13,6,Saturday,4-7,2017,3
1096116,931,2017-03-04 06:19:20-06:00,5.0,10911.0,13.8,6,Saturday,4-7,2017,3
1096121,2170,2017-03-04 06:23:06-06:00,5.0,29604.0,28.06,6,Saturday,4-7,2017,3
1096126,3402,2017-03-04 06:29:48-06:00,5.0,1280.0,6.06,6,Saturday,4-7,2017,3
1096134,931,2017-03-04 06:37:09-06:00,5.0,24135.0,23.88,6,Saturday,4-7,2017,3
1096146,2312,2017-03-04 06:39:31-06:00,5.0,25584.0,25.83,6,Saturday,4-7,2017,3
1096151,3402,2017-03-04 06:41:23-06:00,5.0,18270.0,19.59,6,Saturday,4-7,2017,3
1096170,2456,2017-03-04 07:07:27-06:00,5.0,9348.0,12.38,7,Saturday,4-7,2017,3
1096184,2170,2017-03-04 07:05:53-06:00,5.0,18311.0,19.17,7,Saturday,4-7,2017,3
1096195,3402,2017-03-04 07:22:51-06:00,5.0,3860.0,7.43,7,Saturday,4-7,2017,3
1096204,2456,2017-03-04 07:29:05-06:00,5.0,11509.0,13.85,7,Saturday,4-7,2017,3
1096224,3402,2017-03-04 07:35:39-06:00,4.0,7268.0,11.16,7,Saturday,4-7,2017,3
1096228,2312,2017-03-04 07:40:05-06:00,5.0,6018.0,12.05,7,Saturday,4-7,2017,3
1096251,2456,2017-03-04 07:50:50-06:00,3.0,8823.0,11.68,7,Saturday,4-7,2017,3
1096264,3402,2017-03-04 07:55:59-06:00,5.0,1966.0,6.06,7,Saturday,4-7,2017,3
1096285,3402,2017-03-04 08:06:02-06:00,3.0,2602.0,7.4,8,Saturday,8-11,2017,3
1096293,2170,2017-03-04 08:11:49-06:00,5.0,4360.0,8.29,8,Saturday,8-11,2017,3
1096321,2312,2017-03-04 08:24:56-06:00,5.0,7214.0,11.36,8,Saturday,8-11,2017,3
1096323,2170,2017-03-04 08:28:15-06:00,5.0,3426.0,7.39,8,Saturday,8-11,2017,3
1096335,3402,2017-03-04 08:29:50-06:00,2.0,1655.0,6.06,8,Saturday,8-11,2017,3
1096375,846,2017-03-04 08:49:49-06:00,5.0,14949.0,17.07,8,Saturday,8-11,2017,3
1096392,3146,2017-03-04 08:56:10-06:00,5.0,13.0,6.06,8,Saturday,8-11,2017,3
1096401,2170,2017-03-04 08:51:12-06:00,5.0,4027.0,8.72,8,Saturday,8-11,2017,3
1096415,3146,2017-03-04 09:03:34-06:00,5.0,10630.0,13.06,9,Saturday,8-11,2017,3
1096425,2456,2017-03-04 09:05:11-06:00,5.0,2366.0,6.33,9,Saturday,8-11,2017,3
1096447,846,2017-03-04 09:11:08-06:00,5.0,8965.0,11.63,9,Saturday,8-11,2017,3
1096455,2456,2017-03-04 09:15:04-06:00,5.0,3380.0,7.14,9,Saturday,8-11,2017,3
1096465,2312,2017-03-04 09:13:15-06:00,5.0,5079.0,16.95,9,Saturday,8-11,2017,3
1096475,3146,2017-03-04 09:22:06-06:00,5.0,14012.0,15.94,9,Saturday,8-11,2017,3
1096503,2364,2017-03-04 09:26:45-06:00,5.0,16013.0,17.19,9,Saturday,8-11,2017,3
1096534,2170,2017-03-04 09:33:41-06:00,5.0,7996.0,12.23,9,Saturday,8-11,2017,3
1096552,2372,2017-03-04 09:34:32-06:00,5.0,3683.0,7.92,9,Saturday,8-11,2017,3
1096563,2456,2017-03-04 09:34:57-06:00,5.0,5063.0,9.42,9,Saturday,8-11,2017,3
1096567,3146,2017-03-04 09:42:22-06:00,5.0,3261.0,7.83,9,Saturday,8-11,2017,3
1096584,846,2017-03-04 09:34:32-06:00,5.0,7588.0,12.09,9,Saturday,8-11,2017,3
1096592,2312,2017-03-04 09:34:58-06:00,5.0,9280.0,16.64,9,Saturday,8-11,2017,3
1096608,2372,2017-03-04 09:52:32-06:00,,1216.0,7.07,9,Saturday,8-11,2017,3
1096616,2229,2017-03-04 09:40:18-06:00,5.0,5434.0,8.61,9,Saturday,8-11,2017,3
1096623,3146,2017-03-04 09:53:57-06:00,5.0,8893.0,15.1,9,Saturday,8-11,2017,3
1096633,2170,2017-03-04 09:56:32-06:00,5.0,20767.0,21.0,9,Saturday,8-11,2017,3
1096652,2372,2017-03-04 10:04:02-06:00,5.0,3052.0,8.64,10,Saturday,8-11,2017,3
1096655,2364,2017-03-04 09:50:49-06:00,5.0,2862.0,6.79,9,Saturday,8-11,2017,3
1096667,2456,2017-03-04 09:59:22-06:00,5.0,5114.0,10.77,9,Saturday,8-11,2017,3
1096686,846,2017-03-04 10:08:51-06:00,5.0,2579.0,8.83,10,Saturday,8-11,2017,3
1096708,2364,2017-03-04 10:14:11-06:00,5.0,6052.0,10.12,10,Saturday,8-11,2017,3
1096711,2372,2017-03-04 10:13:38-06:00,5.0,1121.0,6.06,10,Saturday,8-11,2017,3
1096714,2229,2017-03-04 10:07:26-06:00,5.0,9807.0,14.1,10,Saturday,8-11,2017,3
1096726,1078,2017-03-04 10:18:40-06:00,5.0,2578.0,6.53,10,Saturday,8-11,2017,3
1096746,942,2017-03-04 10:18:41-06:00,5.0,4156.0,8.5,10,Saturday,8-11,2017,3
1096771,2456,2017-03-04 10:22:21-06:00,5.0,1917.0,6.65,10,Saturday,8-11,2017,3
1096772,846,2017-03-04 10:27:51-06:00,5.0,1826.0,8.23,10,Saturday,8-11,2017,3
1096777,2312,2017-03-04 10:25:21-06:00,5.0,3378.0,7.99,10,Saturday,8-11,2017,3
1096789,2372,2017-03-04 10:24:32-06:00,5.0,4856.0,8.43,10,Saturday,8-11,2017,3
1096818,4137,2017-03-04 10:32:05-06:00,5.0,3075.0,6.59,10,Saturday,8-11,2017,3
1096846,2312,2017-03-04 10:41:06-06:00,5.0,4395.0,8.34,10,Saturday,8-11,2017,3
1096848,942,2017-03-04 10:38:35-06:00,5.0,2611.0,9.56,10,Saturday,8-11,2017,3
1096849,2372,2017-03-04 10:41:36-06:00,,4617.0,8.81,10,Saturday,8-11,2017,3
1096856,1078,2017-03-04 10:40:20-06:00,5.0,2214.0,6.24,10,Saturday,8-11,2017,3
1096873,3146,2017-03-04 10:44:26-06:00,5.0,3834.0,8.47,10,Saturday,8-11,2017,3
1096881,2229,2017-03-04 10:45:57-06:00,5.0,2796.0,6.69,10,Saturday,8-11,2017,3
1096889,2364,2017-03-04 10:49:14-06:00,5.0,6241.0,14.34,10,Saturday,8-11,2017,3
1096902,4137,2017-03-04 10:44:13-06:00,5.0,3505.0,13.76,10,Saturday,8-11,2017,3
1096932,942,2017-03-04 10:52:24-06:00,5.0,1052.0,6.06,10,Saturday,8-11,2017,3
1096935,846,2017-03-04 10:47:21-06:00,5.0,7805.0,22.76,10,Saturday,8-11,2017,3
1096948,2372,2017-03-04 10:55:19-06:00,5.0,2605.0,7.5,10,Saturday,8-11,2017,3
1096965,2229,2017-03-04 10:57:28-06:00,5.0,25762.0,26.09,10,Saturday,8-11,2017,3
1096983,3146,2017-03-04 11:02:32-06:00,5.0,2271.0,8.23,11,Saturday,8-11,2017,3
1097011,2312,2017-03-04 11:06:53-06:00,5.0,7878.0,11.69,11,Saturday,8-11,2017,3
1097044,4137,2017-03-04 11:13:59-06:00,5.0,1584.0,6.06,11,Saturday,8-11,2017,3
1097066,846,2017-03-04 11:18:07-06:00,4.0,1071.0,6.06,11,Saturday,8-11,2017,3
1097080,942,2017-03-04 11:10:30-06:00,5.0,35616.0,34.71,11,Saturday,8-11,2017,3
1097110,2372,2017-03-04 11:19:58-06:00,4.0,4191.0,8.94,11,Saturday,8-11,2017,3
1097124,4137,2017-03-04 11:26:05-06:00,5.0,6499.0,12.26,11,Saturday,8-11,2017,3
1097148,416,2017-03-04 11:31:52-06:00,5.0,4101.0,8.42,11,Saturday,8-11,2017,3
1097151,846,2017-03-04 11:24:51-06:00,5.0,1980.0,6.08,11,Saturday,8-11,2017,3
1097173,3146,2017-03-04 11:34:50-06:00,5.0,2331.0,6.3,11,Saturday,8-11,2017,3
1097182,654,2017-03-04 11:34:34-06:00,5.0,3152.0,7.85,11,Saturday,8-11,2017,3
1097197,2372,2017-03-04 11:41:46-06:00,5.0,3940.0,8.12,11,Saturday,8-11,2017,3
1097212,4008,2017-03-04 11:36:10-06:00,5.0,6782.0,9.9,11,Saturday,8-11,2017,3
1097260,4137,2017-03-04 11:47:32-06:00,5.0,4391.0,9.18,11,Saturday,8-11,2017,3
1097265,2312,2017-03-04 11:48:02-06:00,5.0,8695.0,13.09,11,Saturday,8-11,2017,3
1097267,846,2017-03-04 11:40:38-06:00,5.0,5625.0,19.63,11,Saturday,8-11,2017,3
1097268,153,2017-03-04 11:42:49-06:00,5.0,7391.0,11.39,11,Saturday,8-11,2017,3
1097302,654,2017-03-04 11:52:57-06:00,5.0,5987.0,10.02,11,Saturday,8-11,2017,3
1097309,3146,2017-03-04 11:56:35-06:00,5.0,18098.0,19.87,11,Saturday,8-11,2017,3
1097321,2372,2017-03-04 11:52:55-06:00,5.0,3740.0,7.9,11,Saturday,8-11,2017,3
1097350,2456,2017-03-04 12:03:16-06:00,5.0,7573.0,12.24,12,Saturday,12-15,2017,3
1097383,4137,2017-03-04 12:05:28-06:00,5.0,2343.0,6.69,12,Saturday,12-15,2017,3
1097401,4008,2017-03-04 11:59:18-06:00,5.0,16932.0,20.36,11,Saturday,8-11,2017,3
1097407,1577,2017-03-04 12:03:59-06:00,,7050.0,12.08,12,Saturday,12-15,2017,3
1097414,153,2017-03-04 12:06:24-06:00,5.0,2511.0,7.51,12,Saturday,12-15,2017,3
1097416,2312,2017-03-04 12:09:18-06:00,5.0,759.0,6.06,12,Saturday,12-15,2017,3
1097432,2372,2017-03-04 12:11:56-06:00,5.0,4958.0,10.14,12,Saturday,12-15,2017,3
1097459,846,2017-03-04 12:11:59-06:00,5.0,23237.0,58.17,12,Saturday,12-15,2017,3
1097465,2170,2017-03-04 12:14:15-06:00,5.0,8057.0,11.92,12,Saturday,12-15,2017,3
1097501,3146,2017-03-04 12:22:19-06:00,5.0,18091.0,22.04,12,Saturday,12-15,2017,3
1097504,2312,2017-03-04 12:18:57-06:00,5.0,11955.0,17.18,12,Saturday,12-15,2017,3
1097522,416,2017-03-04 12:19:32-06:00,5.0,1397.0,6.06,12,Saturday,12-15,2017,3
1097525,4137,2017-03-04 12:16:03-06:00,4.0,6701.0,12.51,12,Saturday,12-15,2017,3
1097530,1570,2017-03-04 12:23:04-06:00,5.0,2592.0,6.48,12,Saturday,12-15,2017,3
1097536,942,2017-03-04 12:14:06-06:00,,18033.0,21.01,12,Saturday,12-15,2017,3
1097540,153,2017-03-04 12:23:44-06:00,5.0,2818.0,8.23,12,Saturday,12-15,2017,3
1097566,654,2017-03-04 12:25:10-06:00,5.0,3767.0,8.03,12,Saturday,12-15,2017,3
1097586,2456,2017-03-04 12:27:11-06:00,5.0,6432.0,11.03,12,Saturday,12-15,2017,3
1097595,1577,2017-03-04 12:31:07-06:00,5.0,1772.0,6.06,12,Saturday,12-15,2017,3
1097612,2372,2017-03-04 12:29:58-06:00,5.0,6653.0,12.43,12,Saturday,12-15,2017,3
1097659,1577,2017-03-04 12:41:54-06:00,3.0,3392.0,7.63,12,Saturday,12-15,2017,3
1097669,654,2017-03-04 12:41:01-06:00,5.0,747.0,6.06,12,Saturday,12-15,2017,3
1097680,416,2017-03-04 12:37:35-06:00,5.0,3231.0,8.25,12,Saturday,12-15,2017,3
1097702,1570,2017-03-04 12:38:36-06:00,5.0,8970.0,11.38,12,Saturday,12-15,2017,3
1097725,2456,2017-03-04 12:48:16-06:00,5.0,3015.0,8.78,12,Saturday,12-15,2017,3
1097727,153,2017-03-04 12:42:18-06:00,5.0,4756.0,17.62,12,Saturday,12-15,2017,3
1097740,654,2017-03-04 12:46:58-06:00,4.0,4127.0,8.97,12,Saturday,12-15,2017,3
1097752,3146,2017-03-04 12:53:42-06:00,5.0,16056.0,18.68,12,Saturday,12-15,2017,3
1097753,4137,2017-03-04 12:47:06-06:00,5.0,1734.0,6.06,12,Saturday,12-15,2017,3
1097763,1636,2017-03-04 12:35:33-06:00,5.0,9372.0,15.58,12,Saturday,12-15,2017,3
1097776,1577,2017-03-04 12:52:22-06:00,3.0,210.0,6.06,12,Saturday,12-15,2017,3
1097781,2170,2017-03-04 12:46:08-06:00,4.0,11003.0,13.51,12,Saturday,12-15,2017,3
1097815,4137,2017-03-04 12:59:03-06:00,5.0,3949.0,9.12,12,Saturday,12-15,2017,3
1097822,1570,2017-03-04 12:58:34-06:00,5.0,214.0,6.06,12,Saturday,12-15,2017,3
1097824,942,2017-03-04 12:54:01-06:00,4.0,3181.0,8.09,12,Saturday,12-15,2017,3
1097832,1577,2017-03-04 12:59:39-06:00,5.0,2326.0,7.16,12,Saturday,12-15,2017,3
1097848,2372,2017-03-04 12:57:27-06:00,5.0,2726.0,7.6,12,Saturday,12-15,2017,3
1097889,2456,2017-03-04 13:05:16-06:00,5.0,17841.0,19.7,13,Saturday,12-15,2017,3
1097909,654,2017-03-04 13:06:54-06:00,5.0,1667.0,6.06,13,Saturday,12-15,2017,3
1097914,846,2017-03-04 12:57:37-06:00,5.0,13330.0,16.78,12,Saturday,12-15,2017,3
1097915,153,2017-03-04 13:06:40-06:00,4.0,3377.0,8.51,13,Saturday,12-15,2017,3
1097948,1570,2017-03-04 13:10:58-06:00,5.0,2053.0,6.11,13,Saturday,12-15,2017,3
1097949,416,2017-03-04 13:12:57-06:00,5.0,1001.0,6.06,13,Saturday,12-15,2017,3
1097965,654,2017-03-04 13:17:22-06:00,5.0,1338.0,6.06,13,Saturday,12-15,2017,3
1097967,2372,2017-03-04 13:15:57-06:00,5.0,6352.0,10.13,13,Saturday,12-15,2017,3
1097979,4137,2017-03-04 13:15:10-06:00,5.0,3220.0,7.77,13,Saturday,12-15,2017,3
1097981,4008,2017-03-04 13:15:48-06:00,5.0,5196.0,9.28,13,Saturday,12-15,2017,3
1097993,156,2017-03-04 13:06:51-06:00,5.0,8839.0,13.85,13,Saturday,12-15,2017,3
1098001,1577,2017-03-04 13:12:44-06:00,5.0,9045.0,12.91,13,Saturday,12-15,2017,3
1098011,2170,2017-03-04 13:11:34-06:00,5.0,4941.0,9.57,13,Saturday,12-15,2017,3
1098029,1570,2017-03-04 13:24:17-06:00,5.0,1244.0,6.06,13,Saturday,12-15,2017,3
1098051,153,2017-03-04 13:26:05-06:00,5.0,1131.0,6.06,13,Saturday,12-15,2017,3
1098061,654,2017-03-04 13:25:05-06:00,4.0,3215.0,7.5,13,Saturday,12-15,2017,3
1098063,1636,2017-03-04 13:21:25-06:00,5.0,4270.0,10.35,13,Saturday,12-15,2017,3
1098095,4137,2017-03-04 13:30:52-06:00,5.0,804.0,6.06,13,Saturday,12-15,2017,3
1098110,2372,2017-03-04 13:32:03-06:00,5.0,3715.0,9.24,13,Saturday,12-15,2017,3
1098123,3146,2017-03-04 13:30:16-06:00,5.0,17168.0,17.97,13,Saturday,12-15,2017,3
1098147,1078,2017-03-04 13:34:49-06:00,5.0,6166.0,10.17,13,Saturday,12-15,2017,3
1098161,654,2017-03-04 13:39:23-06:00,5.0,833.0,6.06,13,Saturday,12-15,2017,3
1098168,4008,2017-03-04 13:33:03-06:00,5.0,2074.0,6.39,13,Saturday,12-15,2017,3
1098179,846,2017-03-04 13:33:38-06:00,5.0,3863.0,8.74,13,Saturday,12-15,2017,3
1098182,2312,2017-03-04 13:35:39-06:00,5.0,4097.0,8.43,13,Saturday,12-15,2017,3
1098183,153,2017-03-04 13:36:47-06:00,5.0,2035.0,6.42,13,Saturday,12-15,2017,3
1098222,1577,2017-03-04 13:41:44-06:00,5.0,7191.0,12.14,13,Saturday,12-15,2017,3
1098240,2456,2017-03-04 13:44:25-06:00,5.0,4071.0,8.24,13,Saturday,12-15,2017,3
1098256,4137,2017-03-04 13:40:30-06:00,4.0,1140.0,6.06,13,Saturday,12-15,2017,3
1098261,2372,2017-03-04 13:49:40-06:00,5.0,613.0,6.06,13,Saturday,12-15,2017,3
1098267,2364,2017-03-04 13:43:45-06:00,5.0,5568.0,11.01,13,Saturday,12-15,2017,3
1098272,942,2017-03-04 13:49:32-06:00,5.0,11350.0,14.38,13,Saturday,12-15,2017,3
1098294,4008,2017-03-04 13:52:50-06:00,5.0,2293.0,6.32,13,Saturday,12-15,2017,3
1098307,846,2017-03-04 13:55:46-06:00,,20610.0,21.63,13,Saturday,12-15,2017,3
1098310,153,2017-03-04 13:52:14-06:00,5.0,2293.0,7.07,13,Saturday,12-15,2017,3
1098333,2312,2017-03-04 13:54:18-06:00,5.0,6708.0,23.51,13,Saturday,12-15,2017,3
1098335,2229,2017-03-04 13:50:49-06:00,5.0,14991.0,18.34,13,Saturday,12-15,2017,3
1098348,1636,2017-03-04 13:51:00-06:00,5.0,13166.0,17.64,13,Saturday,12-15,2017,3
1098351,156,2017-03-04 13:48:38-06:00,5.0,1593.0,6.06,13,Saturday,12-15,2017,3
1098352,2372,2017-03-04 13:55:59-06:00,5.0,3728.0,8.45,13,Saturday,12-15,2017,3
1098384,4137,2017-03-04 13:57:39-06:00,5.0,20339.0,50.85,13,Saturday,12-15,2017,3
1098426,2456,2017-03-04 13:58:58-06:00,5.0,4899.0,8.99,13,Saturday,12-15,2017,3
1098447,654,2017-03-04 14:06:55-06:00,5.0,2894.0,6.86,14,Saturday,12-15,2017,3
1098452,1577,2017-03-04 14:05:57-06:00,5.0,786.0,6.06,14,Saturday,12-15,2017,3
1098479,3906,2017-03-04 14:10:54-06:00,5.0,909.0,6.06,14,Saturday,12-15,2017,3
1098489,1078,2017-03-04 14:12:11-06:00,5.0,2729.0,6.91,14,Saturday,12-15,2017,3
1098503,2364,2017-03-04 14:10:25-06:00,5.0,4384.0,9.5,14,Saturday,12-15,2017,3
1098506,2372,2017-03-04 14:14:19-06:00,5.0,9141.0,12.65,14,Saturday,12-15,2017,3
1098507,153,2017-03-04 14:08:42-06:00,5.0,1191.0,6.06,14,Saturday,12-15,2017,3
1098516,3906,2017-03-04 14:16:29-06:00,5.0,9134.0,13.45,14,Saturday,12-15,2017,3
1098518,156,2017-03-04 14:05:51-06:00,5.0,17975.0,21.39,14,Saturday,12-15,2017,3
1098524,416,2017-03-04 14:16:43-06:00,5.0,3491.0,13.76,14,Saturday,12-15,2017,3
1098553,153,2017-03-04 14:20:20-06:00,5.0,1597.0,6.3,14,Saturday,12-15,2017,3
1098555,1577,2017-03-04 14:19:30-06:00,5.0,1878.0,6.06,14,Saturday,12-15,2017,3
1098559,2229,2017-03-04 14:22:37-06:00,5.0,2711.0,6.6,14,Saturday,12-15,2017,3
1098602,654,2017-03-04 14:28:02-06:00,5.0,2892.0,7.42,14,Saturday,12-15,2017,3
1098603,942,2017-03-04 14:22:41-06:00,5.0,16791.0,19.54,14,Saturday,12-15,2017,3
1098605,2456,2017-03-04 14:22:42-06:00,5.0,3548.0,8.99,14,Saturday,12-15,2017,3
1098628,2229,2017-03-04 14:30:15-06:00,5.0,2022.0,6.67,14,Saturday,12-15,2017,3
1098636,2364,2017-03-04 14:30:15-06:00,5.0,4891.0,10.83,14,Saturday,12-15,2017,3
1098646,2372,2017-03-04 14:30:58-06:00,5.0,7605.0,10.91,14,Saturday,12-15,2017,3
1098690,1570,2017-03-04 14:33:59-06:00,5.0,6668.0,10.95,14,Saturday,12-15,2017,3
1098704,3906,2017-03-04 14:36:38-06:00,5.0,7389.0,13.7,14,Saturday,12-15,2017,3
1098721,3146,2017-03-04 14:36:13-06:00,5.0,25197.0,25.48,14,Saturday,12-15,2017,3
1098743,1577,2017-03-04 14:39:44-06:00,5.0,5961.0,10.32,14,Saturday,12-15,2017,3
1098754,3775,2017-03-04 14:40:34-06:00,3.0,1351.0,6.06,14,Saturday,12-15,2017,3
1098758,153,2017-03-04 14:33:41-06:00,5.0,3322.0,12.27,14,Saturday,12-15,2017,3
1098778,654,2017-03-04 14:37:40-06:00,5.0,3453.0,7.55,14,Saturday,12-15,2017,3
1098784,1636,2017-03-04 14:40:42-06:00,5.0,4992.0,9.51,14,Saturday,12-15,2017,3
1098785,2229,2017-03-04 14:41:21-06:00,5.0,1788.0,10.0,14,Saturday,12-15,2017,3
1098830,558,2017-03-04 14:44:21-06:00,5.0,4120.0,7.93,14,Saturday,12-15,2017,3
1098838,2312,2017-03-04 14:42:17-06:00,5.0,9859.0,14.76,14,Saturday,12-15,2017,3
1098860,2456,2017-03-04 14:46:23-06:00,5.0,8246.0,19.55,14,Saturday,12-15,2017,3
1098883,2364,2017-03-04 14:50:11-06:00,5.0,20931.0,29.77,14,Saturday,12-15,2017,3
1098907,942,2017-03-04 14:52:44-06:00,5.0,3096.0,11.59,14,Saturday,12-15,2017,3
1098908,1577,2017-03-04 14:56:24-06:00,5.0,3579.0,7.53,14,Saturday,12-15,2017,3
1098916,2372,2017-03-04 14:56:30-06:00,5.0,2873.0,7.25,14,Saturday,12-15,2017,3
1098942,654,2017-03-04 14:55:58-06:00,5.0,3740.0,9.28,14,Saturday,12-15,2017,3
1098946,1570,2017-03-04 15:02:30-06:00,5.0,357.0,8.08,15,Saturday,12-15,2017,3
1098948,3906,2017-03-04 15:03:02-06:00,5.0,17536.0,27.61,15,Saturday,12-15,2017,3
1098959,846,2017-03-04 14:58:26-06:00,5.0,5503.0,9.86,14,Saturday,12-15,2017,3
1098961,4137,2017-03-04 15:03:34-06:00,5.0,2742.0,7.49,15,Saturday,12-15,2017,3
1098977,1636,2017-03-04 15:02:49-06:00,5.0,4798.0,12.2,15,Saturday,12-15,2017,3
1099005,156,2017-03-04 15:06:40-06:00,5.0,9859.0,19.37,15,Saturday,12-15,2017,3
1099026,3146,2017-03-04 15:09:03-06:00,4.0,2995.0,7.51,15,Saturday,12-15,2017,3
1099029,558,2017-03-04 15:05:10-06:00,5.0,11494.0,15.64,15,Saturday,12-15,2017,3
1099036,1577,2017-03-04 15:09:06-06:00,5.0,4147.0,9.03,15,Saturday,12-15,2017,3
1099067,654,2017-03-04 15:12:37-06:00,5.0,2651.0,6.93,15,Saturday,12-15,2017,3
1099068,153,2017-03-04 15:13:45-06:00,5.0,9225.0,26.64,15,Saturday,12-15,2017,3
1099092,1570,2017-03-04 15:11:25-06:00,5.0,1669.0,6.06,15,Saturday,12-15,2017,3
1099095,2372,2017-03-04 15:16:22-06:00,5.0,1051.0,6.06,15,Saturday,12-15,2017,3
1099112,416,2017-03-04 15:15:00-06:00,4.0,6418.0,11.83,15,Saturday,12-15,2017,3
1099127,2456,2017-03-04 15:19:21-06:00,,4155.0,8.15,15,Saturday,12-15,2017,3
1099134,3775,2017-03-04 15:05:24-06:00,5.0,5708.0,10.35,15,Saturday,12-15,2017,3
1099138,4137,2017-03-04 15:19:23-06:00,,2769.0,7.23,15,Saturday,12-15,2017,3
1099155,942,2017-03-04 15:21:34-06:00,5.0,2111.0,6.47,15,Saturday,12-15,2017,3
1099157,2170,2017-03-04 15:22:38-06:00,5.0,21952.0,26.16,15,Saturday,12-15,2017,3
1099183,3146,2017-03-04 15:27:19-06:00,5.0,23488.0,27.01,15,Saturday,12-15,2017,3
1099205,1636,2017-03-04 15:28:06-06:00,5.0,5767.0,10.26,15,Saturday,12-15,2017,3
1099215,1577,2017-03-04 15:31:18-06:00,5.0,2779.0,12.34,15,Saturday,12-15,2017,3
1099223,654,2017-03-04 15:30:25-06:00,5.0,3953.0,9.55,15,Saturday,12-15,2017,3
1099233,2364,2017-03-04 15:30:38-06:00,5.0,14535.0,17.89,15,Saturday,12-15,2017,3
1099239,2372,2017-03-04 15:30:24-06:00,5.0,2731.0,7.01,15,Saturday,12-15,2017,3
1099259,1570,2017-03-04 15:36:33-06:00,5.0,2435.0,18.42,15,Saturday,12-15,2017,3
1099269,942,2017-03-04 15:36:24-06:00,5.0,3944.0,8.4,15,Saturday,12-15,2017,3
1099270,846,2017-03-04 15:33:19-06:00,5.0,5366.0,18.11,15,Saturday,12-15,2017,3
1099279,4137,2017-03-04 15:39:53-06:00,5.0,1901.0,6.41,15,Saturday,12-15,2017,3
1099299,3283,2017-03-04 15:39:38-06:00,5.0,5243.0,8.7,15,Saturday,12-15,2017,3
1099321,3906,2017-03-04 15:43:05-06:00,5.0,9734.0,14.19,15,Saturday,12-15,2017,3
1099323,416,2017-03-04 15:39:29-06:00,5.0,2388.0,6.88,15,Saturday,12-15,2017,3
1099332,153,2017-03-04 15:39:31-06:00,5.0,1953.0,6.06,15,Saturday,12-15,2017,3
1099342,1636,2017-03-04 15:47:50-06:00,5.0,1466.0,6.08,15,Saturday,12-15,2017,3
